client_id,age,job,marital,education,credit_default,mortgage
34529,23,admin,single,high_school,0,1
34530,33,admin,single,high_school,0,0
34531,45,admin,married,,0,0
34532,25,blue_collar,single,basic_6y,0,1
34533,44,technician,single,professional_course,0,1
34534,26,blue_collar,single,basic_9y,0,0
34535,32,management,single,university_degree,0,0
34536,28,services,single,professional_course,0,1
34537,35,blue_collar,married,basic_9y,0,0
34538,30,technician,married,high_school,0,1
34539,43,blue_collar,married,basic_9y,0,1
34540,27,self_employed,single,university_degree,0,1
34541,25,technician,married,university_degree,0,0
34542,29,services,single,high_school,0,0
34543,29,services,single,high_school,0,1
34544,37,services,single,high_school,0,1
34545,27,admin,married,professional_course,0,1
34546,27,admin,married,professional_course,0,0
34547,33,admin,married,professional_course,0,0
34548,27,admin,single,university_degree,0,1
34549,52,blue_collar,divorced,basic_6y,0,1
34550,27,admin,single,university_degree,0,1
34551,42,management,divorced,university_degree,0,1
34552,35,technician,married,professional_course,0,1
34553,31,admin,single,high_school,0,1
34554,31,services,single,university_degree,0,1
34555,27,services,single,high_school,0,1
34556,34,technician,single,professional_course,0,1
34557,40,services,divorced,high_school,0,0
34558,24,technician,single,professional_course,0,0
34559,23,admin,single,high_school,0,0
34560,28,admin,married,high_school,0,0
34561,28,student,single,high_school,0,0
34562,36,management,married,university_degree,0,0
34563,27,blue_collar,married,basic_4y,0,1
34564,37,blue_collar,married,high_school,0,1
34565,21,services,single,high_school,0,1
34566,28,blue_collar,married,basic_9y,0,0
34567,29,blue_collar,married,basic_6y,0,1
34568,46,blue_collar,married,basic_9y,0,0
34569,28,blue_collar,married,basic_9y,0,1
34570,51,blue_collar,married,basic_4y,0,0
34571,37,services,divorced,high_school,0,0
34572,27,technician,single,university_degree,0,1
34573,23,admin,single,high_school,0,1
34574,28,blue_collar,married,basic_9y,0,1
34575,34,self_employed,married,high_school,0,1
34576,39,admin,married,high_school,0,0
34577,23,technician,single,high_school,0,0
34578,26,admin,single,university_degree,0,0
34579,32,blue_collar,single,high_school,0,1
34580,35,admin,single,university_degree,0,1
34581,28,management,single,basic_9y,0,1
34582,28,blue_collar,single,basic_9y,0,1
34583,28,management,single,basic_9y,0,1
34584,34,entrepreneur,single,university_degree,0,1
34585,23,services,single,basic_9y,0,1
34586,36,admin,married,university_degree,0,0
34587,22,student,single,high_school,0,1
34588,38,blue_collar,married,basic_4y,0,1
34589,27,technician,single,professional_course,0,0
34590,35,blue_collar,married,high_school,0,1
34591,27,technician,single,professional_course,0,1
34592,40,blue_collar,married,basic_9y,0,1
34593,33,admin,married,university_degree,0,1
34594,30,technician,single,professional_course,0,1
34595,27,technician,single,professional_course,0,0
34596,30,blue_collar,married,basic_6y,0,0
34597,23,technician,single,high_school,0,0
34598,24,blue_collar,single,basic_4y,0,1
34599,33,admin,married,university_degree,0,1
34600,48,admin,divorced,high_school,0,1
34601,28,technician,married,university_degree,0,1
34602,31,blue_collar,single,basic_9y,0,0
34603,39,technician,married,professional_course,0,1
34604,39,technician,married,professional_course,0,0
34605,31,blue_collar,single,basic_9y,0,0
34606,31,blue_collar,single,basic_9y,0,1
34607,46,services,married,high_school,0,1
34608,28,blue_collar,married,basic_6y,0,1
34609,32,management,married,high_school,0,0
34610,31,technician,married,university_degree,0,1
34611,27,blue_collar,single,basic_9y,0,1
34612,33,blue_collar,married,basic_9y,0,0
34613,42,technician,married,professional_course,0,1
34614,29,admin,single,basic_9y,0,1
34615,26,admin,single,high_school,0,1
34616,26,blue_collar,single,basic_9y,0,0
34617,54,blue_collar,married,basic_9y,0,0
34618,33,blue_collar,single,basic_9y,0,0
34619,33,blue_collar,married,basic_9y,0,0
34620,58,entrepreneur,divorced,professional_course,0,1
34621,51,blue_collar,married,basic_4y,0,1
34622,28,student,single,university_degree,0,1
34623,24,services,married,high_school,0,0
34624,27,admin,single,high_school,0,1
34625,29,blue_collar,married,basic_6y,0,1
34626,49,services,married,high_school,0,1
34627,35,admin,married,high_school,0,1
34628,35,services,married,high_school,0,1
34629,57,services,divorced,basic_4y,0,0
34630,25,blue_collar,single,high_school,0,1
34631,33,technician,single,professional_course,0,0
34632,53,services,married,basic_6y,0,1
34633,31,admin,married,high_school,0,0
34634,23,student,single,high_school,0,1
34635,39,entrepreneur,married,basic_9y,0,1
34636,27,blue_collar,married,basic_4y,0,1
34637,36,blue_collar,married,basic_6y,0,1
34638,40,technician,single,professional_course,0,1
34639,54,self_employed,divorced,professional_course,0,1
34640,24,student,single,basic_9y,0,1
34641,31,admin,single,high_school,0,0
34642,40,services,divorced,high_school,0,0
34643,31,blue_collar,married,basic_4y,0,0
34644,33,management,single,university_degree,0,0
34645,37,housemaid,single,high_school,0,1
34646,33,blue_collar,married,basic_6y,0,1
34647,40,blue_collar,married,basic_6y,0,1
34648,36,blue_collar,single,basic_6y,0,1
34649,31,technician,single,basic_9y,0,1
34650,30,technician,married,university_degree,0,1
34651,33,admin,single,university_degree,0,1
34652,48,services,divorced,basic_9y,0,0
34653,25,admin,single,high_school,0,1
34654,31,blue_collar,married,basic_9y,0,0
34655,26,blue_collar,married,professional_course,0,0
34656,35,admin,married,university_degree,0,0
34657,33,admin,divorced,university_degree,0,0
34658,34,admin,married,university_degree,0,1
34659,46,blue_collar,married,basic_4y,0,0
34660,33,technician,married,university_degree,0,0
34661,41,technician,married,professional_course,0,0
34662,42,blue_collar,married,basic_9y,0,0
34663,30,admin,single,high_school,0,1
34664,39,blue_collar,divorced,basic_9y,0,1
34665,27,admin,married,high_school,0,0
34666,36,management,married,university_degree,0,1
34667,37,technician,single,professional_course,0,1
34668,32,technician,single,professional_course,0,0
34669,24,entrepreneur,single,university_degree,0,0
34670,29,services,single,high_school,0,1
34671,27,admin,single,university_degree,0,1
34672,28,blue_collar,married,basic_6y,0,0
34673,30,blue_collar,married,basic_6y,0,0
34674,34,unemployed,married,basic_9y,0,1
34675,42,blue_collar,married,basic_4y,0,0
34676,40,admin,divorced,basic_9y,0,1
34677,26,admin,single,university_degree,0,1
34678,42,services,married,high_school,0,1
34679,29,blue_collar,married,basic_6y,0,0
34680,28,services,single,high_school,0,0
34681,30,blue_collar,single,basic_9y,0,0
34682,35,entrepreneur,married,professional_course,0,0
34683,33,blue_collar,single,basic_9y,0,1
34684,28,blue_collar,married,basic_9y,0,1
34685,32,admin,married,university_degree,0,0
34686,33,services,single,high_school,0,1
34687,40,technician,single,professional_course,0,1
34688,30,admin,single,high_school,0,1
34689,26,technician,single,professional_course,0,1
34690,22,technician,single,professional_course,0,0
34691,46,blue_collar,married,basic_9y,0,1
34692,49,entrepreneur,married,university_degree,0,1
34693,52,admin,married,university_degree,0,0
34694,41,admin,divorced,high_school,0,1
34695,31,entrepreneur,married,university_degree,0,1
34696,26,technician,single,professional_course,0,1
34697,35,blue_collar,married,basic_6y,0,0
34698,31,blue_collar,married,basic_9y,0,0
34699,52,blue_collar,unknown,basic_4y,0,0
34700,44,entrepreneur,married,university_degree,0,1
34701,36,blue_collar,married,basic_9y,0,1
34702,34,blue_collar,married,basic_6y,0,0
34703,38,blue_collar,married,basic_4y,0,0
34704,42,technician,married,professional_course,0,1
34705,51,technician,married,professional_course,0,0
34706,27,admin,married,professional_course,0,1
34707,31,blue_collar,single,basic_9y,0,0
34708,24,blue_collar,single,,0,1
34709,42,technician,married,professional_course,0,1
34710,32,services,single,university_degree,0,1
34711,31,management,single,university_degree,0,1
34712,45,self_employed,married,university_degree,0,1
34713,39,admin,married,high_school,0,1
34714,32,self_employed,married,basic_9y,0,1
34715,31,blue_collar,single,professional_course,0,1
34716,37,technician,married,high_school,0,0
34717,28,blue_collar,single,basic_9y,0,1
34718,29,admin,divorced,university_degree,0,1
34719,29,admin,single,high_school,0,1
34720,31,blue_collar,married,professional_course,0,1
34721,26,blue_collar,married,professional_course,0,1
34722,25,student,single,high_school,0,1
34723,31,blue_collar,married,basic_9y,0,0
34724,34,services,married,high_school,0,0
34725,30,admin,married,university_degree,0,0
34726,33,blue_collar,married,basic_6y,0,1
34727,34,blue_collar,single,basic_4y,0,1
34728,27,blue_collar,married,basic_9y,0,1
34729,31,admin,single,university_degree,0,0
34730,32,blue_collar,married,basic_9y,0,1
34731,54,blue_collar,married,basic_9y,0,0
34732,31,blue_collar,married,basic_4y,0,0
34733,52,technician,married,basic_6y,0,0
34734,31,blue_collar,married,basic_9y,0,0
34735,35,admin,divorced,high_school,0,1
34736,31,admin,single,high_school,0,1
34737,26,admin,single,university_degree,0,1
34738,28,blue_collar,single,basic_9y,0,0
34739,29,technician,single,high_school,0,1
34740,28,services,single,professional_course,0,0
34741,23,technician,single,high_school,0,0
34742,30,admin,single,university_degree,0,1
34743,47,blue_collar,divorced,basic_9y,0,0
34744,29,admin,single,basic_9y,0,0
34745,37,blue_collar,divorced,basic_9y,0,1
34746,39,management,married,basic_4y,0,1
34747,45,entrepreneur,divorced,university_degree,0,1
34748,33,admin,married,high_school,0,0
34749,29,blue_collar,married,basic_6y,0,0
34750,30,admin,single,university_degree,0,1
34751,24,admin,married,high_school,0,1
34752,39,admin,single,high_school,0,0
34753,48,services,single,basic_4y,0,1
34754,37,technician,single,university_degree,0,0
34755,32,blue_collar,single,high_school,0,1
34756,43,blue_collar,married,basic_4y,0,1
34757,29,blue_collar,single,basic_4y,0,1
34758,42,blue_collar,married,,0,0
34759,23,technician,single,high_school,0,1
34760,60,retired,married,high_school,0,0
34761,36,entrepreneur,single,basic_9y,0,1
34762,26,blue_collar,single,basic_9y,0,1
34763,30,services,single,high_school,0,1
34764,31,blue_collar,married,basic_6y,0,1
34765,30,technician,married,basic_9y,0,1
34766,38,technician,single,professional_course,0,1
34767,29,admin,divorced,university_degree,0,0
34768,38,blue_collar,married,basic_6y,0,1
34769,38,entrepreneur,married,university_degree,0,0
34770,46,blue_collar,married,basic_4y,0,0
34771,43,blue_collar,married,basic_4y,0,1
34772,40,management,married,university_degree,0,0
34773,29,blue_collar,married,basic_9y,0,0
34774,31,technician,married,university_degree,0,1
34775,39,blue_collar,divorced,basic_9y,0,1
34776,36,blue_collar,married,basic_9y,0,0
34777,26,technician,single,professional_course,0,1
34778,27,self_employed,single,university_degree,0,0
34779,25,admin,single,high_school,0,1
34780,29,technician,single,high_school,0,0
34781,33,blue_collar,married,basic_9y,0,0
34782,27,blue_collar,married,high_school,0,0
34783,44,technician,married,professional_course,0,1
34784,32,blue_collar,married,basic_4y,0,0
34785,33,technician,married,high_school,0,1
34786,34,blue_collar,married,high_school,0,0
34787,24,management,married,university_degree,0,0
34788,33,blue_collar,married,basic_9y,0,0
34789,48,services,single,basic_4y,0,1
34790,28,admin,married,high_school,0,0
34791,36,unemployed,married,basic_9y,0,1
34792,43,blue_collar,married,basic_4y,0,1
34793,33,blue_collar,single,high_school,0,1
34794,31,services,single,high_school,0,1
34795,27,admin,single,basic_9y,0,1
34796,36,blue_collar,married,basic_6y,0,1
34797,29,services,married,high_school,0,0
34798,28,blue_collar,married,basic_9y,0,1
34799,35,services,married,high_school,0,1
34800,25,entrepreneur,single,university_degree,0,1
34801,20,blue_collar,single,high_school,0,1
34802,24,services,married,high_school,0,0
34803,55,admin,divorced,university_degree,0,0
34804,30,student,single,,0,0
34805,23,admin,single,high_school,0,0
34806,33,technician,single,basic_9y,0,0
34807,25,blue_collar,single,high_school,0,0
34808,24,services,married,high_school,0,0
34809,21,student,single,high_school,0,1
34810,32,admin,married,university_degree,0,1
34811,34,admin,single,university_degree,0,1
34812,30,services,married,high_school,0,0
34813,32,admin,single,high_school,0,1
34814,33,blue_collar,single,basic_6y,0,0
34815,40,blue_collar,married,basic_9y,0,1
34816,29,admin,single,high_school,0,1
34817,34,services,single,high_school,0,0
34818,30,blue_collar,single,basic_9y,0,1
34819,35,services,single,high_school,0,0
34820,58,entrepreneur,divorced,professional_course,0,1
34821,38,blue_collar,married,basic_4y,0,0
34822,34,technician,single,professional_course,0,1
34823,35,admin,married,university_degree,0,1
34824,33,admin,single,basic_6y,0,1
34825,22,student,single,high_school,0,1
34826,57,retired,married,basic_6y,0,0
34827,59,management,married,basic_4y,0,0
34828,28,student,single,university_degree,0,0
34829,25,management,married,university_degree,0,0
34830,26,housemaid,single,,0,1
34831,30,blue_collar,married,professional_course,0,1
34832,30,management,single,basic_9y,0,1
34833,30,admin,single,high_school,0,1
34834,32,admin,single,,0,1
34835,31,admin,single,university_degree,0,1
34836,23,blue_collar,single,,0,0
34837,32,services,divorced,high_school,0,1
34838,55,blue_collar,married,professional_course,0,0
34839,35,blue_collar,single,basic_9y,0,1
34840,26,blue_collar,single,high_school,0,0
34841,32,technician,single,professional_course,0,0
34842,21,services,single,high_school,0,0
34843,34,blue_collar,married,professional_course,0,1
34844,34,technician,divorced,professional_course,0,1
34845,24,services,single,high_school,0,0
34846,34,admin,single,university_degree,0,1
34847,37,admin,single,high_school,0,1
34848,23,admin,single,,0,1
34849,24,blue_collar,married,basic_9y,0,0
34850,28,services,single,high_school,0,1
34851,32,blue_collar,married,basic_4y,0,1
34852,44,admin,married,high_school,0,1
34853,28,admin,single,university_degree,0,0
34854,36,admin,single,high_school,0,1
34855,29,admin,single,high_school,0,0
34856,29,technician,single,university_degree,0,0
34857,42,entrepreneur,married,high_school,0,1
34858,31,technician,single,university_degree,0,1
34859,24,blue_collar,married,basic_9y,0,0
34860,32,management,single,professional_course,0,0
34861,29,blue_collar,divorced,basic_4y,0,0
34862,27,admin,married,university_degree,0,1
34863,29,blue_collar,married,basic_9y,0,1
34864,28,blue_collar,married,basic_9y,0,1
34865,28,blue_collar,married,basic_9y,0,1
34866,31,admin,single,high_school,0,1
34867,35,technician,married,professional_course,0,1
34868,34,self_employed,single,professional_course,0,1
34869,28,blue_collar,single,basic_6y,0,1
34870,23,admin,single,high_school,0,1
34871,26,technician,single,basic_9y,0,0
34872,29,blue_collar,single,,0,1
34873,34,admin,married,university_degree,0,1
34874,41,management,married,university_degree,0,0
34875,33,blue_collar,married,basic_6y,0,1
34876,40,admin,divorced,high_school,0,1
34877,54,retired,divorced,university_degree,0,1
34878,45,entrepreneur,married,basic_9y,0,1
34879,32,admin,single,high_school,0,0
34880,39,entrepreneur,single,university_degree,0,0
34881,39,blue_collar,single,,0,1
34882,51,technician,married,basic_9y,0,1
34883,29,admin,married,basic_6y,0,1
34884,32,technician,single,professional_course,0,1
34885,39,entrepreneur,single,university_degree,0,1
34886,28,entrepreneur,married,basic_9y,0,0
34887,53,services,married,university_degree,0,0
34888,34,admin,single,high_school,0,1
34889,35,blue_collar,married,basic_4y,0,1
34890,39,entrepreneur,single,university_degree,0,1
34891,31,admin,single,university_degree,0,0
34892,31,admin,single,university_degree,0,1
34893,28,admin,married,high_school,0,0
34894,33,services,married,high_school,0,1
34895,30,admin,single,university_degree,0,0
34896,28,entrepreneur,married,basic_9y,0,1
34897,30,admin,single,university_degree,0,1
34898,54,management,married,university_degree,0,1
34899,39,technician,single,high_school,0,1
34900,54,management,married,university_degree,0,1
34901,31,blue_collar,single,basic_4y,0,1
34902,42,services,married,high_school,0,0
34903,29,blue_collar,single,basic_9y,0,1
34904,35,blue_collar,divorced,basic_9y,0,0
34905,30,management,married,university_degree,0,0
34906,34,blue_collar,married,basic_4y,0,0
34907,22,technician,single,university_degree,0,0
34908,27,technician,single,,0,0
34909,36,blue_collar,single,basic_9y,0,1
34910,24,blue_collar,single,basic_9y,0,1
34911,29,blue_collar,divorced,high_school,0,1
34912,32,services,single,high_school,0,0
34913,42,admin,married,high_school,0,1
34914,45,admin,married,university_degree,0,1
34915,30,admin,single,university_degree,0,0
34916,43,entrepreneur,married,professional_course,0,1
34917,45,admin,married,university_degree,0,1
34918,45,admin,married,university_degree,0,1
34919,29,blue_collar,divorced,high_school,0,0
34920,39,technician,divorced,high_school,0,1
34921,39,technician,divorced,professional_course,0,1
34922,27,blue_collar,single,basic_6y,0,0
34923,27,admin,married,high_school,0,0
34924,30,blue_collar,single,basic_9y,0,1
34925,56,management,married,university_degree,0,1
34926,44,blue_collar,married,high_school,0,1
34927,41,blue_collar,married,basic_4y,0,1
34928,46,services,married,high_school,0,1
34929,41,entrepreneur,divorced,,0,0
34930,34,services,married,high_school,0,1
34931,41,entrepreneur,divorced,,0,0
34932,39,blue_collar,married,basic_6y,0,0
34933,28,blue_collar,single,basic_6y,0,1
34934,29,blue_collar,divorced,high_school,0,1
34935,41,entrepreneur,divorced,,0,1
34936,55,services,married,high_school,0,0
34937,30,retired,single,basic_9y,0,0
34938,29,blue_collar,divorced,,0,0
34939,34,blue_collar,married,basic_9y,0,0
34940,45,services,married,high_school,0,1
34941,24,blue_collar,single,basic_9y,0,0
34942,41,blue_collar,married,basic_6y,0,1
34943,51,technician,married,professional_course,0,1
34944,50,blue_collar,married,basic_4y,0,0
34945,43,blue_collar,married,high_school,0,1
34946,25,blue_collar,single,basic_9y,0,0
34947,52,self_employed,divorced,university_degree,0,1
34948,33,admin,married,high_school,0,1
34949,34,admin,married,university_degree,0,0
34950,53,blue_collar,divorced,basic_4y,0,1
34951,41,blue_collar,single,basic_9y,0,0
34952,56,services,married,high_school,0,1
34953,56,services,married,high_school,0,0
34954,42,self_employed,married,professional_course,0,1
34955,42,self_employed,married,professional_course,0,0
34956,34,technician,divorced,professional_course,0,0
34957,34,admin,married,university_degree,0,1
34958,56,services,married,high_school,0,0
34959,34,technician,divorced,professional_course,0,1
34960,25,technician,single,basic_9y,0,1
34961,56,services,married,high_school,0,1
34962,39,technician,divorced,university_degree,0,0
34963,59,admin,divorced,university_degree,0,0
34964,33,admin,married,university_degree,0,1
34965,35,blue_collar,married,basic_4y,0,0
34966,43,services,married,basic_6y,0,1
34967,25,blue_collar,single,basic_4y,0,1
34968,56,blue_collar,married,basic_9y,0,1
34969,34,technician,divorced,professional_course,0,1
34970,35,services,single,high_school,0,0
34971,42,self_employed,married,professional_course,0,0
34972,40,entrepreneur,married,high_school,0,0
34973,39,blue_collar,married,basic_9y,0,1
34974,30,technician,single,professional_course,0,1
34975,46,services,divorced,basic_4y,0,0
34976,55,admin,married,high_school,0,1
34977,59,admin,divorced,university_degree,0,1
34978,36,technician,married,professional_course,0,1
34979,29,admin,single,university_degree,0,1
34980,27,technician,single,professional_course,0,1
34981,39,blue_collar,married,basic_9y,0,1
34982,53,services,married,basic_6y,0,0
34983,53,services,married,basic_6y,0,1
34984,46,admin,married,high_school,0,1
34985,37,unemployed,married,university_degree,0,0
34986,33,blue_collar,single,basic_4y,0,1
34987,27,blue_collar,married,basic_9y,0,0
34988,44,management,married,university_degree,0,1
34989,55,blue_collar,married,professional_course,0,1
34990,29,blue_collar,married,basic_6y,0,0
34991,26,technician,married,professional_course,0,1
34992,28,technician,single,professional_course,0,1
34993,32,admin,single,university_degree,0,0
34994,38,blue_collar,married,basic_4y,0,1
34995,35,management,single,university_degree,0,1
34996,30,services,single,high_school,0,1
34997,37,admin,single,high_school,0,1
34998,52,blue_collar,married,basic_9y,0,1
34999,30,services,single,high_school,0,1
35000,47,blue_collar,married,high_school,0,1
35001,47,blue_collar,married,high_school,0,1
35002,39,admin,divorced,high_school,0,0
35003,44,self_employed,married,university_degree,0,1
35004,45,blue_collar,single,high_school,0,1
35005,54,services,single,basic_6y,0,1
35006,43,blue_collar,divorced,basic_9y,0,0
35007,34,housemaid,married,high_school,0,1
35008,50,services,married,high_school,0,1
35009,58,admin,married,basic_4y,0,0
35010,45,blue_collar,single,high_school,0,0
35011,31,blue_collar,married,university_degree,0,1
35012,25,blue_collar,single,basic_9y,0,1
35013,55,management,married,basic_6y,0,0
35014,39,self_employed,married,basic_9y,0,1
35015,55,management,married,basic_6y,0,1
35016,51,admin,married,high_school,0,0
35017,50,services,married,high_school,0,0
35018,30,entrepreneur,married,high_school,0,1
35019,35,blue_collar,single,basic_4y,0,0
35020,26,self_employed,single,university_degree,0,0
35021,32,blue_collar,single,basic_6y,0,1
35022,37,admin,married,high_school,0,0
35023,23,blue_collar,single,basic_4y,0,1
35024,31,blue_collar,married,basic_9y,0,0
35025,54,services,single,basic_6y,0,0
35026,51,admin,married,high_school,0,1
35027,33,technician,divorced,high_school,0,0
35028,50,admin,married,professional_course,0,1
35029,32,admin,divorced,high_school,0,0
35030,35,admin,single,high_school,0,1
35031,37,blue_collar,single,basic_6y,0,1
35032,33,services,divorced,high_school,0,1
35033,29,unemployed,married,university_degree,0,1
35034,28,self_employed,single,university_degree,0,0
35035,32,technician,single,university_degree,0,0
35036,32,admin,single,university_degree,0,1
35037,32,entrepreneur,married,university_degree,0,0
35038,30,blue_collar,single,basic_9y,0,0
35039,44,management,married,university_degree,0,0
35040,31,services,single,professional_course,0,1
35041,30,management,single,university_degree,0,1
35042,39,admin,married,university_degree,0,1
35043,55,housemaid,married,high_school,0,1
35044,28,services,single,basic_9y,0,1
35045,24,services,single,high_school,0,1
35046,39,admin,married,university_degree,0,0
35047,29,admin,single,high_school,0,0
35048,39,admin,married,university_degree,0,0
35049,53,admin,divorced,basic_9y,0,0
35050,23,blue_collar,single,basic_4y,0,1
35051,44,admin,married,basic_9y,0,1
35052,38,services,divorced,high_school,0,1
35053,31,blue_collar,single,high_school,0,0
35054,48,blue_collar,married,basic_9y,0,1
35055,48,blue_collar,married,basic_9y,0,0
35056,36,admin,married,university_degree,0,0
35057,48,admin,married,high_school,0,0
35058,48,blue_collar,married,basic_9y,0,0
35059,48,blue_collar,married,basic_9y,0,0
35060,59,retired,divorced,basic_4y,0,0
35061,59,retired,divorced,basic_4y,0,1
35062,58,management,married,university_degree,0,1
35063,26,technician,single,university_degree,0,1
35064,35,blue_collar,single,basic_9y,0,1
35065,39,technician,married,,0,1
35066,39,technician,married,,0,1
35067,37,services,married,high_school,0,1
35068,53,services,married,university_degree,0,0
35069,34,blue_collar,married,basic_4y,0,1
35070,25,blue_collar,single,basic_6y,0,1
35071,41,blue_collar,married,high_school,0,1
35072,24,technician,single,basic_9y,0,1
35073,33,blue_collar,married,basic_9y,0,1
35074,32,blue_collar,single,basic_6y,0,0
35075,57,management,married,basic_4y,0,1
35076,37,blue_collar,married,basic_4y,0,1
35077,31,technician,single,,0,0
35078,34,blue_collar,single,high_school,0,0
35079,33,admin,single,high_school,0,0
35080,53,services,married,university_degree,0,0
35081,37,admin,married,high_school,0,1
35082,41,entrepreneur,divorced,,0,0
35083,29,admin,single,high_school,0,1
35084,33,services,married,high_school,0,1
35085,30,technician,married,basic_9y,0,1
35086,47,services,married,high_school,0,1
35087,53,admin,married,high_school,0,1
35088,41,blue_collar,married,basic_9y,0,1
35089,33,services,married,high_school,0,0
35090,31,technician,married,professional_course,0,0
35091,41,management,married,university_degree,0,1
35092,36,management,divorced,university_degree,0,0
35093,53,admin,married,high_school,0,1
35094,24,services,single,high_school,0,0
35095,34,services,divorced,high_school,0,1
35096,34,services,divorced,high_school,0,0
35097,29,services,single,basic_9y,0,1
35098,33,blue_collar,married,professional_course,0,1
35099,53,admin,married,high_school,0,0
35100,26,services,married,high_school,0,0
35101,54,blue_collar,married,basic_4y,0,0
35102,27,services,single,high_school,0,0
35103,38,services,divorced,high_school,0,0
35104,37,unemployed,married,university_degree,0,1
35105,36,management,married,university_degree,0,0
35106,32,blue_collar,married,basic_4y,0,0
35107,32,technician,single,university_degree,0,1
35108,36,entrepreneur,married,basic_9y,0,1
35109,32,admin,single,university_degree,0,1
35110,30,unemployed,single,high_school,0,0
35111,23,technician,single,professional_course,0,0
35112,36,management,married,university_degree,0,0
35113,32,admin,single,high_school,0,0
35114,49,entrepreneur,divorced,basic_9y,0,0
35115,31,admin,single,university_degree,0,1
35116,30,technician,single,professional_course,0,0
35117,54,blue_collar,married,basic_4y,0,1
35118,43,management,married,university_degree,0,1
35119,44,entrepreneur,single,university_degree,0,1
35120,38,services,married,basic_6y,0,1
35121,54,retired,divorced,university_degree,0,1
35122,48,services,married,basic_9y,0,0
35123,33,blue_collar,married,basic_9y,0,1
35124,54,retired,divorced,university_degree,0,1
35125,37,services,married,high_school,0,1
35126,30,services,single,high_school,0,1
35127,29,technician,single,university_degree,0,1
35128,45,retired,married,basic_6y,0,0
35129,34,admin,single,high_school,0,1
35130,37,blue_collar,married,basic_6y,0,0
35131,34,services,divorced,high_school,0,1
35132,30,blue_collar,single,basic_9y,0,1
35133,32,services,single,,0,1
35134,27,services,single,high_school,0,0
35135,35,admin,married,high_school,0,1
35136,39,blue_collar,divorced,high_school,0,0
35137,37,technician,single,professional_course,0,0
35138,36,technician,divorced,professional_course,0,0
35139,34,admin,married,university_degree,0,0
35140,39,admin,married,university_degree,0,1
35141,42,services,married,basic_9y,0,1
35142,45,self_employed,divorced,university_degree,0,1
35143,45,self_employed,divorced,university_degree,0,0
35144,35,admin,married,high_school,0,0
35145,42,management,married,university_degree,0,1
35146,53,technician,divorced,professional_course,0,1
35147,23,admin,single,professional_course,0,0
35148,53,technician,divorced,professional_course,0,1
35149,22,services,married,high_school,0,1
35150,27,blue_collar,married,,0,1
35151,40,management,divorced,university_degree,0,0
35152,32,admin,single,professional_course,0,0
35153,25,blue_collar,single,basic_9y,0,0
35154,28,admin,single,university_degree,0,1
35155,31,admin,single,high_school,0,0
35156,36,technician,married,high_school,0,1
35157,49,self_employed,married,high_school,0,0
35158,39,technician,divorced,high_school,0,1
35159,35,blue_collar,married,basic_6y,0,1
35160,27,services,single,high_school,0,0
35161,39,management,married,university_degree,0,1
35162,36,services,divorced,university_degree,0,0
35163,58,blue_collar,married,basic_9y,0,1
35164,25,blue_collar,single,basic_6y,0,1
35165,32,technician,single,professional_course,0,0
35166,47,services,divorced,high_school,0,1
35167,37,services,married,high_school,0,0
35168,35,blue_collar,married,basic_6y,0,1
35169,54,management,married,university_degree,0,0
35170,41,services,married,basic_6y,0,1
35171,51,blue_collar,married,basic_9y,0,1
35172,44,management,married,university_degree,0,0
35173,26,blue_collar,single,basic_4y,0,1
35174,31,unemployed,married,basic_9y,0,1
35175,37,services,married,basic_6y,0,1
35176,57,blue_collar,married,basic_9y,0,0
35177,27,blue_collar,married,basic_9y,0,1
35178,51,blue_collar,married,basic_9y,0,1
35179,43,admin,married,high_school,0,1
35180,54,blue_collar,married,basic_4y,0,0
35181,44,blue_collar,married,basic_4y,0,0
35182,29,unemployed,married,university_degree,0,1
35183,51,blue_collar,married,basic_9y,0,0
35184,48,admin,married,high_school,0,1
35185,30,blue_collar,single,high_school,0,1
35186,58,admin,married,basic_4y,0,0
35187,21,student,single,high_school,0,0
35188,51,blue_collar,married,basic_9y,0,0
35189,31,admin,single,university_degree,0,0
35190,39,admin,married,university_degree,0,1
35191,32,blue_collar,married,professional_course,0,1
35192,33,services,married,high_school,0,1
35193,54,entrepreneur,married,high_school,0,1
35194,60,admin,divorced,high_school,0,1
35195,60,admin,divorced,high_school,0,1
35196,20,blue_collar,single,basic_9y,0,1
35197,52,admin,married,university_degree,0,1
35198,60,admin,divorced,high_school,0,1
35199,41,management,married,university_degree,0,1
35200,27,technician,divorced,,0,0
35201,33,services,single,university_degree,0,0
35202,42,services,married,basic_9y,0,0
35203,27,blue_collar,single,basic_9y,0,0
35204,29,admin,married,basic_6y,0,0
35205,26,technician,single,professional_course,0,1
35206,29,admin,single,high_school,0,0
35207,33,retired,married,high_school,0,1
35208,30,management,married,university_degree,0,0
35209,42,admin,married,basic_9y,0,1
35210,37,admin,single,high_school,0,0
35211,24,blue_collar,single,high_school,0,1
35212,25,blue_collar,married,basic_4y,0,0
35213,39,blue_collar,married,basic_6y,0,0
35214,34,blue_collar,married,professional_course,0,1
35215,24,services,married,high_school,0,1
35216,37,admin,single,high_school,0,0
35217,37,admin,divorced,high_school,0,1
35218,32,blue_collar,married,professional_course,0,1
35219,29,blue_collar,single,basic_9y,0,1
35220,25,blue_collar,single,basic_4y,0,0
35221,32,technician,single,university_degree,0,0
